asset,epoch,timestamp,supply,borrow,supply_ma30,borrow_ma30
uni,1606947132,2020-12-02 22:12:12,0.004954773745661214,0.03097976470398645,0.0,0.0
uni,1607038683,2020-12-03 23:38:03,2.56509570816e-08,4.438570857210601e-05,0.0,0.0
uni,1607110486,2020-12-04 19:34:46,2.413402877506558e-05,0.002172327631502666,0.0,0.0
uni,1607212100,2020-12-05 23:48:20,0.00021283947233885495,0.006434908032537157,0.0,0.0
uni,1607299174,2020-12-06 23:59:34,0.0003287025299834272,0.007996344152077112,0.0,0.0
uni,1607369591,2020-12-07 19:33:11,0.00029564033612376403,0.0075834914991712655,0.0,0.0
uni,1607455243,2020-12-08 19:20:43,0.0003001842613767859,0.007641505769574662,0.0,0.0
uni,1607556610,2020-12-09 23:30:10,0.0003354229546429622,0.008077583321231775,0.0,0.0
uni,1607644539,2020-12-10 23:55:39,0.000399387034768416,0.008814063015919596,0.0,0.0
uni,1607728689,2020-12-11 23:18:09,3.840283553038033e-05,0.0027331183760138577,0.0,0.0
uni,1607815214,2020-12-12 23:20:14,0.000494303715943061,0.009804302719422954,0.0,0.0
uni,1607902503,2020-12-13 23:35:03,0.0007658016730096678,0.012203132581347323,0.0,0.0
uni,1607988502,2020-12-14 23:28:22,0.0007228629796859796,0.011856080026874842,0.0,0.0
uni,1608066337,2020-12-15 21:05:37,0.0018890585897118183,0.01916627185201139,0.0,0.0
uni,1608159241,2020-12-16 22:54:01,0.00018614953345786933,0.006016520785984495,0.0,0.0
uni,1608247437,2020-12-17 23:23:57,0.00015120089315432696,0.005422438002684632,0.0,0.0
uni,1608331925,2020-12-18 22:52:05,0.00016388255102574471,0.005645246139844699,0.0,0.0
uni,1608413099,2020-12-19 21:24:59,0.00014997209696827242,0.005400351990306183,0.0,0.0
uni,1608486117,2020-12-20 17:41:57,0.00013647966015336885,0.005151702575135929,0.0,0.0
uni,1608580469,2020-12-21 19:54:29,0.00013586599065059434,0.005140107409139888,0.0,0.0
uni,1608677857,2020-12-22 22:57:37,0.00015896379393024634,0.005559868181028309,0.0,0.0
uni,1608767277,2020-12-23 23:47:57,0.0011606572666082724,0.015023170829839318,0.0,0.0
uni,1608848959,2020-12-24 22:29:19,0.0012870467747186376,0.015819978693471744,0.0,0.0
uni,1608936219,2020-12-25 22:43:39,0.0018255011878524833,0.018840741056608386,0.0,0.0
uni,1609020763,2020-12-26 22:12:43,0.0019275413298766916,0.019360136600557732,0.0,0.0
uni,1609108714,2020-12-27 22:38:34,0.0017809221533444952,0.0186092600182792,0.0,0.0
uni,1609199804,2020-12-28 23:56:44,0.0027705115258753674,0.023210519327275872,0.0,0.0
uni,1609283554,2020-12-29 23:12:34,0.002310304102668761,0.021195294145965365,0.0,0.0
uni,1609362862,2020-12-30 21:14:22,0.0010877806154708893,0.014543773290587838,0.0,0.0
uni,1609458199,2020-12-31 23:43:19,0.0008576714208831307,0.012914125682147138,0.0,0.0
uni,1609544009,2021-01-01 23:33:29,0.0011116332547485164,0.014702290019213228,0.00093760038776736,0.0112655571592176
uni,1609627330,2021-01-02 22:42:10,0.0011199693720598904,0.014757312852754697,0.00088630539596064,0.01117604161678032
uni,1609701549,2021-01-03 19:19:09,0.001484932000043552,0.01699246724652466,0.00091426222773216,0.01145883047659344
uni,1609804283,2021-01-04 23:51:23,0.0011327948124558599,0.014841543496356586,0.00094952578450896,0.01184396213706768
uni,1609890178,2021-01-05 23:42:58,0.0002376427610066256,0.00679778349718694,0.00096675877677456,0.0119931988309704
uni,1609971651,2021-01-06 22:20:51,0.0002765543772265006,0.007333232616442003,0.00094813226480304,0.01195865401337712
uni,1610056636,2021-01-07 21:57:16,0.00027926092566442427,0.007369029244891701,0.00094543138426608,0.01190087201654352
uni,1610149460,2021-01-08 23:44:20,0.0002550991207987556,0.007043032554254638,0.00096029535594528,0.01205472005731584
uni,1610233344,2021-01-09 23:02:24,0.00024249787128307614,0.006866876024135229,0.00094979062793664,0.01183797757179216
uni,1610315506,2021-01-10 21:51:46,0.0002145945064209645,0.006459732550898685,0.0009532209046176,0.01191247848183312
uni,1610408931,2021-01-11 23:48:51,0.00018186435784965738,0.005946740981084498,0.00094586818750992,0.01181921973824016
uni,1610495237,2021-01-12 23:47:17,6.910573175555212e-05,0.0036657818973481167,0.00093155786878464,0.01163705396928912
uni,1610581713,2021-01-13 23:48:33,7.44757505185965e-06,0.0012034573365528416,0.00090528004518912,0.01134651819205296
uni,1610667264,2021-01-14 23:34:24,4.43268258185846e-06,0.0009284553482319501,0.0008222504617296,0.01065455482278096
uni,1610753998,2021-01-15 23:39:58,1.34180320222756e-05,0.001615321670741814,0.00077772316837104,0.01018602646164864
uni,1610841263,2021-01-16 23:54:23,1.016243258973784e-05,0.0014057740309911882,0.00078210560456208,0.01005220360112112
uni,1610924963,2021-01-17 23:09:23,1.280776627189125e-05,0.0015781611766603385,0.00077853039378624,0.00991804916730528
uni,1611010769,2021-01-18 22:59:29,1.326301577777191e-05,0.0016059648427226663,0.00077269268125584,0.0097801397438616
uni,1611100071,2021-01-19 23:47:51,2.236369357685691e-05,0.002085369194032913,0.00077315383754496,0.00963455753277792
uni,1611184030,2021-01-20 23:07:10,2.054321674855007e-05,0.001998689568088323,0.00077201821735488,0.009553602855708
uni,1611273116,2021-01-21 23:51:56,0.00011629937525321752,0.004755527888675326,0.00075692265569856,0.00950880358421712
uni,1611359515,2021-01-22 23:51:55,7.010893309427481e-05,0.0036922988032654963,0.00073911995613216,0.00931022077726512
uni,1611440037,2021-01-23 22:13:57,0.00034644087748023544,0.008207654388929946,0.00079275684283488,0.00898322269871232
uni,1611532604,2021-01-24 23:56:44,0.00014710960077304294,0.0053484189884233715,0.00077863967674848,0.0086210344375632
uni,1611617553,2021-01-25 23:32:33,0.0001883430384575709,0.006051754869443783,0.00072806543738352,0.00818819436320928
uni,1611704279,2021-01-26 23:37:59,0.00022467267462623216,0.0066096867026482105,0.00067558588435296,0.0077733291636288
uni,1611790189,2021-01-27 23:29:49,0.0008516177842740871,0.012868380154439562,0.0006093989645184,0.00725690343972672
uni,1611877043,2021-01-28 23:37:23,0.0003249763788395072,0.007949274663825496,0.00056646065982384,0.00684731992316976
uni,1611964213,2021-01-29 23:50:13,0.0003166209869828893,0.007846416857180634,0.00053960372016192,0.00664003912033872
uni,1612050551,2021-01-30 23:49:11,0.00027786130513074523,0.0073504789963307424,0.00057300674628528,0.0064699967617272
uni,1612136356,2021-01-31 23:39:16,0.0004978615110350985,0.009839111845282439,0.00055580327518464,0.00631437986293056
uni,1612223812,2021-02-01 23:56:52,0.00034351713696794236,0.008172905321992325,0.00052798742699328,0.00607897622976192
uni,1612309944,2021-02-02 23:52:24,0.0005971489441671414,0.010775636920629054,0.00051155073607248,0.00601845999234912
uni,1612396732,2021-02-03 23:58:52,0.0007551661923760837,0.01211777328265335,0.0004840802774064,0.00579392463672
uni,1612479009,2021-02-04 22:50:09,0.0007382035393558411,0.011980907402982566,0.00049056554921472,0.00577667713221792
uni,1612568139,2021-02-05 23:35:39,0.0004490747553225288,0.009344605396091218,0.00051422701127616,0.00588944747652768
uni,1612654560,2021-02-06 23:36:00,0.0005908052638588603,0.010718239220540682,0.00052304666768208,0.005988692620476
uni,1612741575,2021-02-07 23:46:15,0.000683259731669819,0.011526407555931645,0.00054497413729008,0.0061205666139144
uni,1612823677,2021-02-08 22:34:37,0.0006342997113076117,0.011105766530159208,0.00055754106015744,0.0062519472944352
uni,1612913191,2021-02-09 23:26:31,0.0008252033069904949,0.012667219648753392,0.00057609180278928,0.00644883293289024
uni,1612997154,2021-02-10 22:45:54,0.0008872196551735211,0.013134584217628172,0.000623648059884,0.00671042303017776
uni,1613086486,2021-02-11 23:34:46,0.0008555085269944302,0.012897720835515953,0.00066769369193088,0.00696363423617088
uni,1613173152,2021-02-12 23:39:12,0.0008148234361116487,0.012587299074607244,0.00069582220316352,0.00733180341987216
uni,1613259700,2021-02-13 23:41:40,0.0013490285168724166,0.016196109328544137,0.00072496466365248,0.00773487580762368
uni,1613347005,2021-02-14 23:56:45,0.0014075683776046575,0.016543785207628066,0.00077475922839792,0.0082555904555928
uni,1613433444,2021-02-15 23:57:24,0.001843560582865815,0.018933410746285628,0.00082977021367632,0.00883104315769008
uni,1613518663,2021-02-16 23:37:43,0.0022080291647111863,0.02072061138208592,0.00089459717441616,0.00940906005699312
uni,1613606011,2021-02-17 23:53:31,0.0006187296163313181,0.010968636798978793,0.00093636123520464,0.00986565907244592
uni,1613683434,2021-02-18 21:23:54,0.0006965998646933468,0.011638416577354786,0.00095012760239568,0.01017781308641952
uni,1613777020,2021-02-19 23:23:40,0.0007161277821238024,0.011800418166569536,0.00097107006270384,0.01049317332672384
uni,1613865595,2021-02-20 23:59:55,0.00042615883537668525,0.009103086317464487,0.00099598894424064,0.01071650061640224
uni,1613949123,2021-02-21 23:12:03,0.0002053028080308393,0.006318332641079167,0.00100358189471232,0.01081579733621712
uni,1614036879,2021-02-22 23:34:39,0.00024878030710872066,0.006955252495134633,0.00091181448887472,0.01086185778249024
uni,1614123824,2021-02-23 23:43:44,0.00040512409403493704,0.008875598117909535,0.00089641061740656,0.01100995920972144
uni,1614210889,2021-02-24 23:54:49,0.0003199590793162769,0.007887705369261012,0.00089667797803776,0.01108673639707248
uni,1614290812,2021-02-25 22:06:52,0.0001923990127967642,0.006116548396143848,0.0008994867094872,0.0111391415033832
uni,1614383381,2021-02-26 23:49:41,0.00013045641285084546,0.005036643237265718,0.00087571408397184,0.01103234638212432
uni,1614469699,2021-02-27 23:48:19,0.0001337486058903835,0.0050997926457639715,0.00085319589210336,0.01087771396124592
uni,1614552419,2021-02-28 22:46:59,8.719005615918956e-05,0.004117578677301454,0.00086099242953024,0.01078211484752256
uni,1614641787,2021-03-01 23:36:27,0.00010098221552110471,0.004431283162051383,0.00080019323693424,0.01066740334383744
uni,1614725504,2021-03-02 22:51:44,9.51160812993512e-05,0.004300650749291093,0.00079322849462016,0.01050394566134448
uni,1614815469,2021-03-03 23:51:09,7.771317401516563e-05,0.003887365251009519,0.00077848041143376,0.0103465046417832
uni,1614901892,2021-03-04 23:51:32,6.973784223107374e-05,0.0036824964424928947,0.000765160561836,0.01015487497221264
uni,1614988788,2021-03-05 23:59:48,0.0002327190097859484,0.006726972171137353,0.00075311367233904,0.01001674360313136
