epoch,date,mid_price,spread,ask_slippage,bid_slippage
1661126400,2022-08-22 00:00:00,0.06900270833333334,1.0138888888888524e-05,0.002055079529467155,0.002178569337792557
1661130000,2022-08-22 01:00:00,0.06861111111111114,1.0277777777778226e-05,0.0020123716918654822,0.0022477508788559704
1661133600,2022-08-22 02:00:00,0.06866993055555556,1.0000000000000267e-05,0.0018942583437251569,0.0021911056123477463
1661137200,2022-08-22 03:00:00,0.06868288194444448,1.0208333333333423e-05,0.0019719982201250093,0.0022680991988802118
1661140800,2022-08-22 04:00:00,0.0681627083333333,1.0138888888889102e-05,0.0019410126316235276,0.0022389634362141035
1661144400,2022-08-22 05:00:00,0.06846312499999999,1.0138888888889005e-05,0.0019382470490791927,0.002039282792242854
1661148000,2022-08-22 06:00:00,0.06771635416666669,1.0069444444443818e-05,0.0021266231307958522,0.0022706315416712304
1661151600,2022-08-22 07:00:00,0.06676201388888886,1.0694444444444636e-05,0.0021486660737566,0.002560641484573745
1661155200,2022-08-22 08:00:00,0.06567593749999999,1.1041666666666626e-05,0.002485618916020612,0.0025685907262252925
1661158800,2022-08-22 09:00:00,0.06600545138888886,1.0069444444445456e-05,0.002293494602026111,0.0018853047901023082
1661162400,2022-08-22 10:00:00,0.066514375,1.000000000000075e-05,0.00213516745672388,0.002015239630720748
1661166000,2022-08-22 11:00:00,0.06669847222222221,1.000000000000123e-05,0.002075810816388501,0.00202761062406806
1661169600,2022-08-22 12:00:00,0.06655878472222222,1.0069444444443914e-05,0.0020469346132607194,0.002207313226498488
1661173200,2022-08-22 13:00:00,0.06643451388888887,1.0138888888888814e-05,0.0017644768156094926,0.001988920487380372
1661176800,2022-08-22 14:00:00,0.06651347222222226,1.0000000000000363e-05,0.002180530862015558,0.002126674183204195
1661180400,2022-08-22 15:00:00,0.06687434027777771,1.0069444444444685e-05,0.0020687265965698143,0.0021387653951040523
1661184000,2022-08-22 16:00:00,0.06716135416666666,1.0069444444443818e-05,0.0021642229020582084,0.002133770442614367
1661187600,2022-08-22 17:00:00,0.0669258333333333,1.0000000000000653e-05,0.001940413204268424,0.0021035384760492567
1661191200,2022-08-22 18:00:00,0.06659145833333333,1.0138888888889005e-05,0.0020647191033472184,0.002078439346101556
1661194800,2022-08-22 19:00:00,0.06658364583333333,1.0208333333332556e-05,0.002114190894578203,0.0023031696269979304
1661198400,2022-08-22 20:00:00,0.06753326388888889,1.027777777777842e-05,0.0023999240143380814,0.0023187512736921093
1661202000,2022-08-22 21:00:00,0.06723416666666668,1.000000000000046e-05,0.002273388968450825,0.0022398816113193745
1661205600,2022-08-22 22:00:00,0.06758062499999999,1.000000000000046e-05,0.002090108952296837,0.0023051282742698573
1661209200,2022-08-22 23:00:00,0.06792927083333333,1.020833333333352e-05,0.0019339336505557446,0.002269886865522833
1661212800,2022-08-23 00:00:00,0.0684473263888889,1.020833333333352e-05,0.0020426843777975353,0.0021449274124396003
1661216400,2022-08-23 01:00:00,0.06863180555555554,1.013888888888862e-05,0.002166156524148302,0.0020628834199000502
1661220000,2022-08-23 02:00:00,0.0685596875,1.0069444444443238e-05,0.0019677412797727877,0.0021208355891861813
1661223600,2022-08-23 03:00:00,0.06877152777777781,1.0138888888889005e-05,0.0020348572093841634,0.0020799705490093124
