asset,epoch,timestamp,supply,borrow,supply_ma30,borrow_ma30
usdt,1606942745,2020-12-02 20:59:05,0.0014383878322472875,0.008428018621761285,0.0,0.0
usdt,1607039196,2020-12-03 23:46:36,0.07778538233387147,0.12066124247272432,0.0,0.0
usdt,1607126126,2020-12-04 23:55:26,0.01019171400270407,0.0172561083376155,0.0,0.0
usdt,1607209597,2020-12-05 23:06:37,0.03908887660418692,0.04560778950669035,0.0,0.0
usdt,1607297912,2020-12-06 23:38:32,0.03885469545986249,0.04122701231512114,0.0,0.0
usdt,1607385462,2020-12-07 23:57:42,0.25673522372354074,0.5166905853230297,0.0,0.0
usdt,1607469040,2020-12-08 23:10:40,0.0896000031473912,0.1305235130597517,0.0,0.0
usdt,1607557806,2020-12-09 23:50:06,0.023366559349058152,0.02851935863156308,0.0,0.0
usdt,1607644422,2020-12-10 23:53:42,0.1001644014143536,0.15656505239095866,0.0,0.0
usdt,1607727430,2020-12-11 22:57:10,0.033747300746744056,0.03734389708890906,0.0,0.0
usdt,1607817170,2020-12-12 23:52:50,0.058110017434942034,0.079679793522106,0.0,0.0
usdt,1607901014,2020-12-13 23:10:14,0.05337719526940029,0.07020385381699737,0.0,0.0
usdt,1607989982,2020-12-14 23:53:02,0.037706517656777364,0.0396195264298374,0.0,0.0
usdt,1608072331,2020-12-15 22:45:31,0.0868749838005902,0.13927953277946883,0.0,0.0
usdt,1608163003,2020-12-16 23:56:43,0.038121155643756253,0.03851436792492752,0.0,0.0
usdt,1608249025,2020-12-17 23:50:25,0.06612295234074858,0.1012807279318425,0.0,0.0
usdt,1608335711,2020-12-18 23:55:11,0.03412132243910871,0.034485320120723036,0.0,0.0
usdt,1608421465,2020-12-19 23:44:25,0.10084899847543108,0.22559120650069905,0.0,0.0
usdt,1608507716,2020-12-20 23:41:56,0.13494162295458959,0.3130742383882722,0.0,0.0
usdt,1608591510,2020-12-21 22:58:30,0.04539303371396431,0.051646026339525974,0.0,0.0
usdt,1608681326,2020-12-22 23:55:26,0.018207990865034534,0.02081539601330113,0.0,0.0
usdt,1608767164,2020-12-23 23:46:04,0.03232634348903172,0.034228642331995254,0.0,0.0
usdt,1608850636,2020-12-24 22:57:16,0.20380222317054902,0.49501053702680536,0.0,0.0
usdt,1608939870,2020-12-25 23:44:30,0.059265643798761036,0.10487632515374416,0.0,0.0
usdt,1609026360,2020-12-26 23:46:00,0.12899204959170074,0.38360669410063114,0.0,0.0
usdt,1609113082,2020-12-27 23:51:22,0.11557780934175822,0.3841998460164718,0.0,0.0
usdt,1609199493,2020-12-28 23:51:33,0.08107885942922666,0.231537661522207,0.0,0.0
usdt,1609285731,2020-12-29 23:48:51,0.05111995739410752,0.08342610327751106,0.0,0.0
usdt,1609372009,2020-12-30 23:46:49,0.04495185725571476,0.03928900066160668,0.0,0.0
usdt,1609458956,2020-12-31 23:55:56,0.04397350515604539,0.038159277880044015,0.0,0.0
usdt,1609542892,2021-01-01 23:14:52,0.08237976426230653,0.14274238443984436,0.08495910403036848,0.16868251235481552
usdt,1609630713,2021-01-02 23:38:33,0.15647807621247642,0.35849173965266995,0.08981779634310529,0.18001726155260353
usdt,1609717856,2021-01-03 23:50:56,0.10365629332073523,0.20935668231656243,0.0919735142789088,0.1859872714119216
usdt,1609804694,2021-01-04 23:58:14,0.19270483548241069,0.43392253436832345,0.09548879168177137,0.1954694084992272
usdt,1609890253,2021-01-05 23:44:13,0.10350843897693571,0.1791073134681222,0.09568894976427313,0.1961531269736688
usdt,1609977590,2021-01-06 23:59:50,0.06096979188765111,0.05720812202684756,0.09727567380982224,0.19973233451587247
usdt,1610063798,2021-01-07 23:56:38,0.09460393886786514,0.17813880871373988,0.09706226472711792,0.199385723658708
usdt,1610149995,2021-01-08 23:53:15,0.0741978276072466,0.10147956283831018,0.0988773604697664,0.20341649443750848
usdt,1610236302,2021-01-09 23:51:42,0.13174416974454814,0.30624558839434757,0.1003169561922288,0.20623519677985633
usdt,1610322363,2021-01-10 23:46:03,0.08226477758966533,0.12627683739271336,0.102395602623708,0.2114965072471536
usdt,1610409373,2021-01-11 23:56:13,0.05624843978107538,0.03992768125857595,0.10420273131440833,0.21744731233305936
usdt,1610495233,2021-01-12 23:47:13,0.0775059952366346,0.10684864184791683,0.10536170183647343,0.21999613801319567
usdt,1610582334,2021-01-13 23:58:54,0.10718622556727249,0.20245804149034077,0.10673768499310655,0.22314658657120415
usdt,1610668755,2021-01-14 23:59:15,0.05570199062449903,0.03923666313449313,0.10669820980416048,0.22393487337840864
usdt,1610754918,2021-01-15 23:55:18,0.12621387366232448,0.2472996158981067,0.1073065915898208,0.22585841017963487
usdt,1610840427,2021-01-16 23:40:27,0.11451804346367865,0.2128557619278654,0.10423695394382688,0.2196242344388664
usdt,1610927148,2021-01-17 23:45:48,0.12767013895214757,0.24447283776493217,0.10520038731657312,0.22187461651789536
usdt,1611013253,2021-01-18 23:40:53,0.17302938989490774,0.3453125497494948,0.10649354145429168,0.22360983021870337
usdt,1611100058,2021-01-19 23:47:38,0.12115341429858129,0.2208313113397133,0.1089756822015504,0.2279871905987736
usdt,1611186909,2021-01-20 23:55:09,0.14120717736213317,0.29277564901097547,0.10934102175142608,0.22711239196136207
usdt,1611273319,2021-01-21 23:55:19,0.06231879267593121,0.03993280761236899,0.11095648002142128,0.2296625756059411
usdt,1611359732,2021-01-22 23:55:32,0.08412584799659101,0.112476203175722,0.11313018816290928,0.23478415858268065
usdt,1611445979,2021-01-23 23:52:59,0.06958397163463521,0.06424374651481844,0.11114841505944097,0.22783737377271457
usdt,1611532096,2021-01-24 23:48:16,0.13393079918661582,0.2626502564932813,0.11025102227002848,0.22313374801237007
usdt,1611618843,2021-01-25 23:54:03,0.09142325493526893,0.13410376898605605,0.10999888021169855,0.21896237647616687
usdt,1611704598,2021-01-26 23:43:18,0.07659535427335284,0.08854291653487344,0.109635070927932,0.21300061807242865
usdt,1611791733,2021-01-27 23:55:33,0.14409903343909963,0.29671800154180067,0.11016395923942224,0.2095722080013168
usdt,1611877986,2021-01-28 23:53:06,0.1426115529255623,0.27509040119452177,0.1110198882383856,0.20785482064513727
usdt,1611964637,2021-01-29 23:57:17,0.09452758874767767,0.14008076418241516,0.11277729700248385,0.21022607253914208
usdt,1612051131,2021-01-30 23:58:51,0.06790487276266512,0.07023903871007511,0.11427638094804672,0.21306651928903295
usdt,1612137487,2021-01-31 23:58:07,0.06536870931787706,0.06263125081373574,0.11401426163662848,0.2109594010265035
usdt,1612223729,2021-02-01 23:55:29,0.0578664202358555,0.03993323365971216,0.111021944390316,0.2011388182314653
usdt,1612310049,2021-02-02 23:54:09,0.11402945881740102,0.18634395353528144,0.1118865489567552,0.201467325543192
usdt,1612396038,2021-02-03 23:47:18,0.19521278829968597,0.38396918733203694,0.11269434536970913,0.20071142794845936
usdt,1612482333,2021-02-04 23:45:33,0.16918759246708673,0.31383948036680603,0.11706016386611807,0.20994737363204977
usdt,1612569204,2021-02-05 23:53:24,0.11641715496328818,0.180854788884081,0.11554835526723024,0.20557726777418256
usdt,1612655854,2021-02-06 23:57:34,0.05616579906479112,0.03794035348477004,0.11498689364934528,0.20245771914483024
usdt,1612742055,2021-02-07 23:54:15,0.057882808375573656,0.03915024772860085,0.11360239847124767,0.1977883705705536
usdt,1612828578,2021-02-08 23:56:18,0.1891437763562721,0.3939693547894827,0.114891551949168,0.20040608868779952
usdt,1612914841,2021-02-09 23:54:01,0.12990147301373564,0.23164958533817273,0.11776214970889488,0.20631674184805873
usdt,1613001253,2021-02-10 23:54:13,0.1280372815279968,0.2180030545019317,0.11984677410737232,0.20906398920163968
usdt,1613087177,2021-02-11 23:46:17,0.1779329314303647,0.3343884686406433,0.12209557339424593,0.21370367449428768
usdt,1613174316,2021-02-12 23:58:36,0.10838276413543546,0.18253184124313543,0.12272665925662704,0.214373946539304
usdt,1613260418,2021-02-13 23:53:38,0.079305588387263,0.09009546750182293,0.12196013387568336,0.2114100082123632
usdt,1613346697,2021-02-14 23:51:37,0.12915745755340577,0.24093401486677038,0.12127063610694384,0.20881416822602256
usdt,1613433538,2021-02-15 23:58:58,0.1159654376172173,0.2019700385212901,0.12105151928890992,0.2077095144869525
usdt,1613519950,2021-02-16 23:59:10,0.11425086741419418,0.19076769384873127,0.12100289978674512,0.20666370200805073
usdt,1613606302,2021-02-17 23:58:22,0.166905029082225,0.3379516046129884,0.1214112749942088,0.2060960069903976
usdt,1613692662,2021-02-18 23:57:42,0.09746215965093488,0.14666256346461184,0.11992259947548672,0.20171025001314577
usdt,1613778863,2021-02-19 23:54:23,0.22040525671088407,0.5311929858174361,0.12054464876234736,0.20359114466992992
usdt,1613865166,2021-02-20 23:52:46,0.12254112549152414,0.22630940623194865,0.12193738060501008,0.20782614102622127
usdt,1613951571,2021-02-21 23:52:51,0.11523067909909995,0.19867233826185168,0.12142177235130816,0.2055029934644928
usdt,1614038364,2021-02-22 23:59:24,0.06312321323183745,0.039428224731945224,0.1221028416027576,0.20705600318953968
usdt,1614124717,2021-02-23 23:58:37,0.054891249596720065,0.03664077568758743,0.11960389797296112,0.19944530960115023
usdt,1614210916,2021-02-24 23:55:16,0.15703410910924964,0.37236679896404473,0.12019396211118,0.20207162212261487
usdt,1614297184,2021-02-25 23:53:04,0.12979171524480748,0.2694237382037606,0.12150566733274992,0.20712077822688624
usdt,1614383914,2021-02-26 23:58:34,0.060830599513833926,0.03926291676313111,0.12028552857971712,0.2034671198222736
usdt,1614469570,2021-02-27 23:46:10,0.0606993084629155,0.03920256724531842,0.11874889967767488,0.19880779821538175
usdt,1614556694,2021-02-28 23:58:14,0.07997659385114343,0.106524092880999,0.11678923818945648,0.19301482264291345
usdt,1614643103,2021-03-01 23:58:23,0.06982608783561559,0.06719850122101312,0.11675332337012928,0.19321586051075135
usdt,1614729589,2021-03-02 23:59:49,0.061697066633671596,0.03922749130043112,0.115439073571476,0.18944385265868977
usdt,1614814915,2021-03-03 23:41:55,0.09082273400603376,0.14870434982281786,0.11636090907279265,0.19266397499037455
usdt,1614901862,2021-03-04 23:51:02,0.05825697200498426,0.03714825394601581,0.11417187583802592,0.18751693623327503
usdt,1614987900,2021-03-05 23:45:00,0.05512110171902601,0.03521170553297727,0.11037356668886256,0.17819684082453455
usdt,1615075152,2021-03-06 23:59:12,0.08229971037857366,0.12375648941108362,0.1053425139594192,0.16595415195357743
usdt,1615161057,2021-03-07 23:50:57,0.06242746199642914,0.03889479085474595,0.10403465631559632,0.164036273989536
usdt,1615247820,2021-03-08 23:57:00,0.09706831312374689,0.18313064682716254,0.104071802645052,0.16464398104040112
usdt,1615333969,2021-03-09 23:52:49,0.06026483175937088,0.03747169179743675,0.1049448376468008,0.16773627639636576
usdt,1615419038,2021-03-10 23:30:38,0.13525643936376222,0.33113587107674547,0.10429736903425008,0.16814577390005953
usdt,1615507006,2021-03-11 23:56:46,0.0724754905143654,0.07130306540649034,0.10180123103843712,0.16361357790036385
