asset,epoch,timestamp,supply,borrow
usdc,1590019200,2020-05-21,0.0,0.020200781032618364
usdc,1590105600,2020-05-22,0.03089613087549918,0.08383590598381319
usdc,1590192000,2020-05-23,0.03716946347410436,0.10048883417946804
usdc,1590278400,2020-05-24,0.02595337015930605,0.08568339222285447
usdc,1590364800,2020-05-25,0.021970698694072192,0.07789502514683279
usdc,1590451200,2020-05-26,0.02891799477636841,0.08854252784059125
usdc,1590537600,2020-05-27,0.03243216232360822,0.09458528105653109
usdc,1590624000,2020-05-28,0.017324512230509428,0.06968973517399656
usdc,1590710400,2020-05-29,0.012830931001590672,0.0629565339578471
usdc,1590796800,2020-05-30,0.016143089855658963,0.06965025011980044
usdc,1590883200,2020-05-31,0.021739766838463237,0.07814756148103012
usdc,1590969600,2020-06-01,0.019425063908793755,0.0751833536808755
usdc,1591056000,2020-06-02,0.015527978415642137,0.06817697570042519
usdc,1591142400,2020-06-03,0.02656681545583408,0.08499382504246517
usdc,1591228800,2020-06-04,0.032806438342883264,0.0949688454031577
usdc,1591315200,2020-06-05,0.0216568051620798,0.07919239318615172
usdc,1591401600,2020-06-06,0.020378775186311638,0.07696031929164499
usdc,1591488000,2020-06-07,0.010370942107888734,0.056936346077329836
usdc,1591574400,2020-06-08,0.01054548226951975,0.0581340285747453
usdc,1591660800,2020-06-09,0.007343601151787861,0.050781032981577635
usdc,1591747200,2020-06-10,0.010272569299363432,0.05750399626340486
usdc,1591833600,2020-06-11,0.01354675508820435,0.06418718324934813
usdc,1591920000,2020-06-12,0.029505174210843033,0.09064917403150474
usdc,1592006400,2020-06-13,0.031659870343836126,0.09365197258883197
usdc,1592092800,2020-06-14,0.03176474802926326,0.09383475811870928
usdc,1592179200,2020-06-15,0.026055974851096623,0.08574084089144579
usdc,1592265600,2020-06-16,0.02807051028956151,0.08877047052191682
usdc,1592352000,2020-06-17,0.024999211812812415,0.08385775287189869
usdc,1592438400,2020-06-18,0.017650102421072802,0.0724616172826548
usdc,1592524800,2020-06-19,0.020410725357260687,0.07717716524850872
usdc,1592611200,2020-06-20,0.02069799633986722,0.07764618440632594
usdc,1592697600,2020-06-21,0.020000531537531847,0.07609729414092097
usdc,1592784000,2020-06-22,0.022511011640612564,0.08032800077206931
usdc,1592870400,2020-06-23,0.03461899502051843,0.09678055657246673
usdc,1592956800,2020-06-24,0.021072686673341737,0.07825290503268234
usdc,1593043200,2020-06-25,0.02138950603441369,0.07874527890712041
usdc,1593129600,2020-06-26,0.014338826099554223,0.06579843396378507
usdc,1593216000,2020-06-27,0.011701853851860409,0.061048793467227365
usdc,1593302400,2020-06-28,0.009606165425700926,0.05635813271605267
usdc,1593388800,2020-06-29,0.009391251153269692,0.0558762870698072
usdc,1593475200,2020-06-30,0.011340052214104048,0.06026835686869532
usdc,1593561600,2020-07-01,0.01229330048426696,0.062273025413230786
