asset,epoch,timestamp,supply,borrow
weth,1599264000,2020-09-05,0.001518001076143942,0.026736993552970982
weth,1599350400,2020-09-06,0.0015134913607048794,0.026721418522727178
weth,1599436800,2020-09-07,0.001481330571995236,0.026609245261060382
weth,1599523200,2020-09-08,0.0014518549530411454,0.026505590333993044
weth,1599609600,2020-09-09,0.0014521451013862785,0.026506744117883774
weth,1599696000,2020-09-10,0.0014360574581123288,0.026449657862767866
weth,1599782400,2020-09-11,0.0013956732081873934,0.026305840771460753
weth,1599868800,2020-09-12,0.001326442429798333,0.026057892457456086
weth,1599955200,2020-09-13,0.0013402288226231384,0.026107603072813807
weth,1600041600,2020-09-14,0.0013539302675138094,0.02615708319660108
weth,1600128000,2020-09-15,0.0013265840712613818,0.026057111916746034
weth,1600214400,2020-09-16,0.0012411272567493315,0.025744615897293217
weth,1600300800,2020-09-17,0.0012990962603008265,0.02595595709574835
weth,1600387200,2020-09-18,0.0017539572986126815,0.027523845696772773
weth,1600473600,2020-09-19,0.0019430877127920485,0.02815466209181205
weth,1600560000,2020-09-20,0.002249351903526788,0.029097044810652145
weth,1600646400,2020-09-21,0.003497855570853874,0.03255702908396287
weth,1600732800,2020-09-22,0.004156276217109078,0.03425289272108598
weth,1600819200,2020-09-23,0.0033021062898470083,0.032041959169272556
weth,1600905600,2020-09-24,0.0026666752609070493,0.03034461410253354
weth,1600992000,2020-09-25,0.0027666152362422506,0.03063117314822324
weth,1601078400,2020-09-26,0.002727876893715794,0.030520783044637952
weth,1601164800,2020-09-27,0.002495235813226712,0.029848994531788815
weth,1601251200,2020-09-28,0.002279734147785665,0.0291959070985369
weth,1601337600,2020-09-29,0.002399061322936439,0.02956420699253369
weth,1601424000,2020-09-30,0.0024759726325302156,0.0297923580041749
weth,1601510400,2020-10-01,0.00231164211443589,0.029300912329511215
weth,1601596800,2020-10-02,0.0023037024810085038,0.029274673437911018
weth,1601683200,2020-10-03,0.0023183955460794963,0.029314812738172068
weth,1601769600,2020-10-04,0.0024643075555908513,0.029757885316009536
weth,1601856000,2020-10-05,0.0026342728282493662,0.030252221418117398
weth,1601942400,2020-10-06,0.00260515274007733,0.030160309149063372
weth,1602028800,2020-10-07,0.0026177552916592226,0.03020392245959527
weth,1602115200,2020-10-08,0.002726614084578634,0.030514537564707067
weth,1602201600,2020-10-09,0.0030834455524667748,0.0315097878949011
weth,1602288000,2020-10-10,0.0030295230222192777,0.03136171393823715
weth,1602374400,2020-10-11,0.003125551142315232,0.0315431244738188
weth,1602460800,2020-10-12,0.0023297912678933268,0.02935158377704577
weth,1602547200,2020-10-13,0.0025569967461111197,0.030027128480437294
weth,1602633600,2020-10-14,0.0025576907459236107,0.030029998038062482
weth,1602720000,2020-10-15,0.00269542261253666,0.03042886582830674
weth,1602806400,2020-10-16,0.002701242620751933,0.030445023928592628
weth,1602892800,2020-10-17,0.0024380630599630743,0.029678449175589035
weth,1602979200,2020-10-18,0.0024237203511823925,0.02963734504453885
weth,1603065600,2020-10-19,0.0025629732591576177,0.030046773124408767
weth,1603152000,2020-10-20,0.0023859628268801574,0.02952460895104226
weth,1603238400,2020-10-21,0.0023575822467145086,0.029439993401038277
weth,1603324800,2020-10-22,0.002390014667895429,0.029537166742579262
weth,1603411200,2020-10-23,0.0026232823681505814,0.030206898976555666
weth,1603497600,2020-10-24,0.0030006383395528966,0.031283258127653715
weth,1603584000,2020-10-25,0.003018314411152487,0.03133155541031891
weth,1603670400,2020-10-26,0.0026477525058277176,0.030282712423407476
weth,1603756800,2020-10-27,0.002558084594405022,0.030032037695947113
weth,1603843200,2020-10-28,0.0024723331646708626,0.029781494115289978
weth,1603929600,2020-10-29,0.0024478645255453526,0.0297092353563173
weth,1604016000,2020-10-30,0.0023864486677580756,0.0295234939699189
weth,1604102400,2020-10-31,0.002054236993537815,0.02850238310917116
weth,1604188800,2020-11-01,0.0018358110994742332,0.027807113635915925
weth,1604275200,2020-11-02,0.0018895709387404488,0.027981726999106286
weth,1604361600,2020-11-03,0.001658910950776685,0.027216809789399346
weth,1604448000,2020-11-04,0.0016769877713055945,0.027279407220123262
weth,1604534400,2020-11-05,0.0016561959287116693,0.027209919867018612
weth,1604620800,2020-11-06,0.001737425169034465,0.02748279596303337
weth,1604707200,2020-11-07,0.0016673319562154067,0.027243595715539304
weth,1604793600,2020-11-08,0.0014480636145534002,0.02649123340978979
weth,1604880000,2020-11-09,0.0014320779335126798,0.026434757819145793
weth,1604966400,2020-11-10,0.0014856302821140862,0.026623889153979667
weth,1605052800,2020-11-11,0.001361705566389699,0.02618467040947468
weth,1605139200,2020-11-12,0.0013036030452760984,0.02597424837704924
weth,1605225600,2020-11-13,0.0011878843877672787,0.0255476646624345
weth,1605312000,2020-11-14,0.0011495821289211122,0.025404215628205176
weth,1605398400,2020-11-15,0.0012096399828289306,0.025628768748029062
weth,1605484800,2020-11-16,0.0011863353937961781,0.025541892079090012
weth,1605571200,2020-11-17,0.0011960537451764968,0.025578688077221256
weth,1605657600,2020-11-18,0.0012127577988235844,0.025640901852057568
weth,1605744000,2020-11-19,0.0012280220428686301,0.02569725968226881
weth,1605830400,2020-11-20,0.0013292512065727208,0.02606760209224695
weth,1605916800,2020-11-21,0.0012948357455989095,0.025942734152402076
weth,1606003200,2020-11-22,0.001451523055621126,0.026501985515826283
weth,1606089600,2020-11-23,0.0014145474531683717,0.026373235299859556
weth,1606176000,2020-11-24,0.0012820733936136143,0.025896033169032544
weth,1606262400,2020-11-25,0.0010104518189170072,0.02486833226035257
