epoch,timestamp,funding_rate
1584633600,2020-03-19 16:00:00,0.00000000
1584662400,2020-03-20 00:00:00,0.00000000
1584691200,2020-03-20 08:00:00,0.00000000
1584720000,2020-03-20 16:00:00,0.00003196
1584748800,2020-03-21 00:00:00,0.00000000
1584777600,2020-03-21 08:00:00,0.00000000
1584806400,2020-03-21 16:00:00,0.00000000
1584835200,2020-03-22 00:00:00,0.00000000
1584864000,2020-03-22 08:00:00,0.00000000
1584892800,2020-03-22 16:00:00,0.00000000
1584921600,2020-03-23 00:00:00,0.00000000
1584950400,2020-03-23 08:00:00,0.00000000
1584979200,2020-03-23 16:00:00,0.00000000
1585008000,2020-03-24 00:00:00,0.00000000
1585036800,2020-03-24 08:00:00,0.00000000
1585065600,2020-03-24 16:00:00,0.00000000
1585094400,2020-03-25 00:00:00,-0.00028381
1585123200,2020-03-25 08:00:00,-0.00063857
1585152000,2020-03-25 16:00:00,-0.00116804
1585180800,2020-03-26 00:00:00,-0.00136474
1585209600,2020-03-26 08:00:00,-0.00101418
1585238400,2020-03-26 16:00:00,0.00000000
1585267200,2020-03-27 00:00:00,0.00000000
1585296000,2020-03-27 08:00:00,0.00000000
1585324800,2020-03-27 16:00:00,-0.00088447
1585353600,2020-03-28 00:00:00,-0.00069922
1585382400,2020-03-28 08:00:00,0.00000000
1585411200,2020-03-28 16:00:00,-0.00096105
1585440000,2020-03-29 00:00:00,-0.00095820
1585468800,2020-03-29 08:00:00,-0.00071773
1585497600,2020-03-29 16:00:00,-0.00030985
1585526400,2020-03-30 00:00:00,-0.00058307
1585555200,2020-03-30 08:00:00,-0.00051558
1585584000,2020-03-30 16:00:00,-0.00037297
1585612800,2020-03-31 00:00:00,-0.00034341
1585641600,2020-03-31 08:00:00,-0.00044911
1585670400,2020-03-31 16:00:00,0.00000000
1585699200,2020-04-01 00:00:00,0.00000000
1585728000,2020-04-01 08:00:00,0.00000000
1585756800,2020-04-01 16:00:00,0.00000000
1585785600,2020-04-02 00:00:00,-0.00038278
1585814400,2020-04-02 08:00:00,-0.00053770
1585843200,2020-04-02 16:00:00,0.00000000
1585872000,2020-04-03 00:00:00,-0.00005878
1585900800,2020-04-03 08:00:00,-0.00093878
1585929600,2020-04-03 16:00:00,0.00000000
1585958400,2020-04-04 00:00:00,0.00000000
1585987200,2020-04-04 08:00:00,0.00000000
1586016000,2020-04-04 16:00:00,0.00000000
1586044800,2020-04-05 00:00:00,0.00001815
1586073600,2020-04-05 08:00:00,0.00003597
1586102400,2020-04-05 16:00:00,0.00000000
1586131200,2020-04-06 00:00:00,0.00019490
